Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
SNAI1	ENSG00000124216.3	0.780	3.195	-1.237	1.50e-10
PCK1	ENSG00000124253.10	7.914	126.763	-3.841	2.57e-20
HIF3A	ENSG00000124440.15	0.360	2.460	-1.347	1.26e-22
F13A1	ENSG00000124491.15	2.185	7.932	-1.488	6.81e-9
TREM1	ENSG00000124731.12	2.275	0.585	1.047	5.02e-9
SOX4	ENSG00000124766.5	32.270	10.134	1.579	1.17e-14
NRN1	ENSG00000124785.8	0.815	4.605	-1.627	4.81e-33
SH3TC1	ENSG00000125089.16	10.295	25.439	-1.227	6.51e-12
MT1G	ENSG00000125144.13	6.565	1307.965	-7.435	4.16e-48
MT2A	ENSG00000125148.6	102.685	340.592	-1.720	4.17e-8
SEP6	ENSG00000125354.22	10.635	22.755	-1.030	9.53e-7
SOX9	ENSG00000125398.5	37.724	7.758	2.145	1.57e-13
HS3ST3B1	ENSG00000125430.8	0.170	2.015	-1.366	3.77e-19
TNFSF9	ENSG00000125657.4	6.545	0.300	2.537	1.10e-40
FOSB	ENSG00000125740.13	1.700	6.774	-1.526	7.97e-4
SDCBP2	ENSG00000125775.14	2.240	5.490	-1.002	5.24e-9
FLRT3	ENSG00000125848.9	33.314	14.255	1.170	8.18e-4
LRRN4	ENSG00000125872.7	20.672	1.662	3.025	2.53e-18
MMP24	ENSG00000125966.9	15.850	6.583	1.152	7.89e-11
PROZ	ENSG00000126231.13	0.060	3.994	-2.236	8.21e-34
HCST	ENSG00000126264.9	17.300	6.260	1.334	7.48e-11
FLRT1	ENSG00000126500.3	0.060	1.490	-1.232	2.79e-47
WNK4	ENSG00000126562.16	0.760	26.109	-3.945	1.38e-52
RHOJ	ENSG00000126785.12	1.160	3.359	-1.013	2.82e-13
HSPA2	ENSG00000126803.9	4.365	31.260	-2.588	4.94e-23
EVI2A	ENSG00000126860.11	4.430	1.340	1.214	1.13e-12
FGD3	ENSG00000127084.17	2.240	6.089	-1.130	5.32e-10
TRAF2	ENSG00000127191.17	14.375	6.340	1.067	8.86e-19
MASP1	ENSG00000127241.16	15.110	1.809	2.520	8.31e-20
TSPAN8	ENSG00000127324.8	0.900	24.384	-3.740	9.22e-22
PTPRB	ENSG00000127329.14	1.410	13.373	-2.576	3.52e-37
LRRC61	ENSG00000127399.14	27.840	10.790	1.291	6.51e-18
PKMYT1	ENSG00000127564.16	3.975	0.565	1.669	8.12e-17
FBXL16	ENSG00000127585.11	27.474	8.249	1.622	1.58e-3
VIL1	ENSG00000127831.10	1.785	6.102	-1.351	1.03e-5
SHFM1	ENSG00000127922.9	232.099	88.401	1.383	4.13e-20
FGL2	ENSG00000127951.5	6.968	24.468	-1.676	3.90e-4
STEAP4	ENSG00000127954.12	0.380	1.765	-1.003	1.35e-11
RASL11B	ENSG00000128045.6	0.180	14.074	-3.675	6.44e-83
KDR	ENSG00000128052.8	1.330	10.883	-2.350	1.72e-22
MGAT3	ENSG00000128268.11	0.310	2.005	-1.198	1.25e-9
TPST2	ENSG00000128294.15	7.055	23.435	-1.601	5.66e-15
RAC2	ENSG00000128340.14	23.124	4.580	2.112	1.65e-16
KRT17	ENSG00000128422.15	4.395	1.330	1.211	6.83e-3
PODXL	ENSG00000128567.16	4.530	103.971	-4.247	1.31e-43
FLNC	ENSG00000128591.15	4.920	1.890	1.034	1.13e-6
LRRC4	ENSG00000128594.7	0.250	1.990	-1.258	1.44e-19
HOXD1	ENSG00000128645.12	0.765	3.265	-1.273	7.63e-8
HOXD3	ENSG00000128652.11	1.075	8.530	-2.199	7.71e-30
GAD1	ENSG00000128683.13	0.190	2.790	-1.671	7.10e-21
HOXD9	ENSG00000128709.11	5.215	17.168	-1.548	8.83e-17
HOXD10	ENSG00000128710.5	0.330	17.407	-3.791	3.87e-35
HOXD11	ENSG00000128713.12	0.160	3.290	-1.887	1.35e-19
ISLR	ENSG00000129009.12	3.590	13.209	-1.630	2.48e-6
PLD2	ENSG00000129219.13	20.935	8.390	1.224	1.10e-10
MTUS1	ENSG00000129422.13	6.440	16.449	-1.230	2.26e-10
RIPK3	ENSG00000129465.15	1.305	3.820	-1.064	5.40e-9
RNASE1	ENSG00000129538.13	42.470	192.738	-2.156	5.92e-12
RHBDF2	ENSG00000129667.12	30.090	8.270	1.746	6.01e-30
MAP7D3	ENSG00000129680.15	8.530	2.740	1.349	5.03e-21
RPS4Y1	ENSG00000129824.15	17.904	202.797	-3.430	1.99e-9
LBP	ENSG00000129988.5	0.055	1.339	-1.149	6.88e-11
TNNI3	ENSG00000129991.12	2.645	0.195	1.609	3.90e-7
NXNL2	ENSG00000130045.15	6.340	2.190	1.202	7.32e-6
STARD8	ENSG00000130052.13	3.260	12.635	-1.678	6.70e-18
SH3BP4	ENSG00000130147.15	6.735	23.205	-1.646	4.69e-12
LDLR	ENSG00000130164.11	0.915	9.598	-2.468	1.92e-38
EXOC3L2	ENSG00000130201.7	1.745	17.095	-2.721	7.71e-36
GADD45G	ENSG00000130222.10	5.265	11.916	-1.044	1.20e-10
PLVAP	ENSG00000130300.8	16.320	83.075	-2.279	7.09e-15
USHBP1	ENSG00000130307.11	0.570	4.410	-1.785	1.28e-52
PXDN	ENSG00000130508.10	28.789	4.765	2.369	5.10e-20
HRC	ENSG00000130528.11	0.430	2.725	-1.381	2.29e-32
LSP1	ENSG00000130592.13	30.011	4.444	2.510	2.44e-23
H19	ENSG00000130600.15	24.975	106.944	-2.055	2.85e-12
GATA5	ENSG00000130700.6	0.030	1.490	-1.274	2.63e-32
SMPDL3B	ENSG00000130768.14	15.170	4.874	1.461	8.69e-17
THEMIS2	ENSG00000130775.15	20.754	5.085	1.838	6.67e-15
ZNF331	ENSG00000130844.16	4.880	11.329	-1.068	6.64e-10
LRP3	ENSG00000130881.13	4.099	10.449	-1.167	9.88e-3
TXLNGY	ENSG00000131002.11	0.765	7.940	-2.341	7.80e-11
SYNE1	ENSG00000131018.22	21.410	45.686	-1.059	5.78e-5
GINS2	ENSG00000131153.8	2.380	0.505	1.167	1.29e-20
SLC34A1	ENSG00000131183.10	0.715	29.025	-4.130	1.65e-24
F12	ENSG00000131187.9	8.405	1.490	1.917	8.83e-17
PRR7	ENSG00000131188.11	3.450	0.680	1.405	3.45e-21
SH3BP5	ENSG00000131370.15	6.919	32.510	-2.081	1.39e-13
RFTN1	ENSG00000131378.13	4.625	11.295	-1.128	1.60e-3
GALNT15	ENSG00000131386.17	0.615	4.955	-1.883	2.59e-38
KCNC3	ENSG00000131398.13	2.515	7.798	-1.324	8.41e-13
NAPSB	ENSG00000131401.11	15.865	4.105	1.724	5.16e-12
PDLIM4	ENSG00000131435.12	2.985	12.666	-1.778	2.39e-5
PSMC3IP	ENSG00000131470.14	6.870	2.695	1.091	1.83e-11
RAMP2	ENSG00000131477.10	10.510	46.662	-2.050	4.23e-16
G6PC	ENSG00000131482.9	0.130	6.850	-2.796	3.17e-23
TMEM204	ENSG00000131634.13	3.630	26.094	-2.549	8.28e-31
THOC6	ENSG00000131652.13	37.054	15.088	1.242	3.06e-27
TOP2A	ENSG00000131747.14	3.290	0.415	1.600	1.48e-17
PPP1R1B	ENSG00000131771.13	0.080	4.445	-2.334	2.97e-24
NR0B2	ENSG00000131910.4	0.030	10.845	-3.524	8.16e-33
GCH1	ENSG00000131979.18	2.845	7.595	-1.160	1.67e-21
LGALS3	ENSG00000131981.15	223.672	97.615	1.188	8.27e-8
IQCA1	ENSG00000132321.16	10.480	4.510	1.059	5.91e-4
RAMP1	ENSG00000132329.10	1.315	9.905	-2.236	1.56e-16
ITGB4	ENSG00000132470.13	49.391	12.320	1.920	1.28e-10
XAF1	ENSG00000132530.16	3.465	8.548	-1.097	5.36e-5
MTSS1L	ENSG00000132613.14	5.650	15.400	-1.302	1.61e-5
HSPA12B	ENSG00000132622.10	0.800	5.710	-1.898	3.05e-46
SNAP25	ENSG00000132639.12	5.360	0.730	1.878	5.77e-15
RHBG	ENSG00000132677.12	0.190	19.072	-4.076	1.04e-46
NES	ENSG00000132688.10	3.220	23.516	-2.538	3.06e-33
RAB25	ENSG00000132698.13	0.500	40.065	-4.775	3.15e-18
VSTM2L	ENSG00000132821.11	8.529	0.535	2.634	2.18e-10
PRAM1	ENSG00000133246.11	3.475	0.690	1.405	1.07e-16
PDE6B	ENSG00000133256.12	17.270	6.991	1.193	6.74e-9
MYH11	ENSG00000133392.16	2.465	29.635	-3.144	1.51e-15
PDZD2	ENSG00000133401.15	0.405	3.915	-1.807	2.39e-33
GSTT2B	ENSG00000133433.10	2.595	9.958	-1.608	6.60e-9
FAM83F	ENSG00000133477.16	0.415	3.065	-1.522	7.99e-9
GIMAP6	ENSG00000133561.15	2.370	10.790	-1.807	1.13e-12
TMTC1	ENSG00000133687.15	0.850	7.225	-2.153	1.12e-30
LYVE1	ENSG00000133800.8	0.775	7.435	-2.249	5.41e-25
PEBP4	ENSG00000134020.7	0.215	1.553	-1.071	2.01e-11
MEIS2	ENSG00000134138.19	1.635	13.110	-2.421	2.84e-23
TSPAN2	ENSG00000134198.9	0.425	3.712	-1.726	2.97e-26
GSTM5	ENSG00000134201.10	0.400	3.260	-1.605	1.56e-22
GSTM3	ENSG00000134202.10	36.661	146.012	-1.965	4.29e-16
HMGCS2	ENSG00000134240.11	0.130	58.328	-5.714	7.05e-52
PTGFRN	ENSG00000134247.9	53.693	5.809	3.006	9.96e-35
VTCN1	ENSG00000134258.16	2.910	11.199	-1.642	1.35e-5
FST	ENSG00000134363.11	0.085	1.305	-1.087	7.10e-10
IL15RA	ENSG00000134470.19	2.320	6.424	-1.161	1.59e-3
FADS2	ENSG00000134824.13	3.460	9.611	-1.250	6.85e-3
PDGFRA	ENSG00000134853.11	0.450	8.355	-2.690	2.67e-31
GGACT	ENSG00000134864.10	3.450	11.256	-1.462	7.44e-21
KDELC1	ENSG00000134901.12	15.220	3.130	1.974	1.41e-25
SLC37A2	ENSG00000134955.11	4.430	0.670	1.701	4.13e-15
FAM189A2	ENSG00000135063.17	1.540	4.190	-1.031	6.93e-11
PSAT1	ENSG00000135069.13	7.675	31.333	-1.898	9.50e-8
SDS	ENSG00000135094.10	7.170	0.290	2.663	1.17e-27
TBX3	ENSG00000135111.14	0.670	5.690	-2.002	2.19e-36
RNFT2	ENSG00000135119.14	3.920	1.145	1.198	8.21e-18
UGT2A3	ENSG00000135220.10	42.111	13.104	1.612	2.83e-3
KCP	ENSG00000135253.13	18.285	7.264	1.223	4.54e-6
TES	ENSG00000135269.17	52.539	18.724	1.441	2.84e-13
MRAP2	ENSG00000135324.5	0.270	2.204	-1.335	5.08e-9
EPHA7	ENSG00000135333.13	8.040	2.470	1.382	7.87e-6
LMO2	ENSG00000135363.11	12.200	26.355	-1.051	8.55e-12
RDH5	ENSG00000135437.9	34.642	10.580	1.622	7.99e-9
PKIB	ENSG00000135549.14	6.090	1.695	1.396	4.28e-15
MDM2	ENSG00000135679.21	54.964	19.104	1.477	1.61e-27
ITM2C	ENSG00000135916.15	91.887	186.443	-1.013	1.50e-3
SERPINE2	ENSG00000135919.12	202.474	27.000	2.861	2.09e-21
SCEL	ENSG00000136155.16	3.705	0.175	2.002	2.21e-9
LCP1	ENSG00000136167.13	14.095	6.150	1.078	9.21e-9
GPNMB	ENSG00000136235.15	112.762	23.770	2.199	4.55e-12
RTP4	ENSG00000136514.2	7.704	2.530	1.302	4.04e-9
GALNT5	ENSG00000136542.8	2.010	0.030	1.547	5.78e-16
HS6ST1	ENSG00000136720.6	10.520	41.873	-1.896	5.59e-20
TMOD1	ENSG00000136842.13	1.255	4.955	-1.401	2.27e-5
LMX1B	ENSG00000136944.17	0.060	1.815	-1.409	8.30e-24
MYC	ENSG00000136997.14	28.023	12.475	1.107	2.73e-8
GMPR	ENSG00000137198.9	10.905	23.506	-1.042	3.69e-12
TFAP2A	ENSG00000137203.10	0.170	7.740	-2.901	8.86e-26
SLC22A7	ENSG00000137204.14	0.815	15.567	-3.190	7.96e-11
SLC22A23	ENSG00000137266.14	1.055	6.246	-1.818	6.91e-22
IER3	ENSG00000137331.11	36.395	92.825	-1.327	2.66e-5
NRM	ENSG00000137404.14	21.290	8.060	1.299	3.57e-16
SYTL2	ENSG00000137501.16	59.550	17.718	1.694	5.18e-7
LRRC32	ENSG00000137507.11	12.320	43.655	-1.745	1.48e-15
TMPRSS4	ENSG00000137648.16	0.250	13.551	-3.541	8.39e-29
MMP7	ENSG00000137673.8	382.521	81.965	2.209	3.78e-7
FXYD6	ENSG00000137726.15	13.820	47.535	-1.712	1.06e-13
THBS1	ENSG00000137801.10	19.845	59.510	-1.537	6.89e-4
ITGA11	ENSG00000137809.16	0.430	3.070	-1.509	2.32e-9
PAQR5	ENSG00000137819.13	11.130	29.568	-1.333	1.09e-5
PLCB2	ENSG00000137841.11	8.725	2.925	1.309	9.05e-8
PAK6	ENSG00000137843.11	0.110	4.205	-2.229	3.18e-42
STRA6	ENSG00000137868.18	0.160	3.005	-1.788	2.83e-15
SEMA6D	ENSG00000137872.15	0.970	6.709	-1.969	3.62e-20
KHK	ENSG00000138030.12	17.080	121.713	-2.763	2.75e-10
SLC3A1	ENSG00000138079.13	365.226	180.743	1.011	3.54e-4
PLCE1	ENSG00000138193.14	1.545	4.829	-1.196	5.02e-6
PLA2G12B	ENSG00000138308.5	0.125	1.810	-1.321	4.57e-6
LEF1	ENSG00000138795.9	0.895	4.530	-1.545	1.67e-13
HADH	ENSG00000138796.15	33.380	72.086	-1.088	3.22e-8
SLC39A8	ENSG00000138821.12	20.589	7.865	1.284	4.93e-7
MTTP	ENSG00000138823.12	0.060	1.490	-1.232	1.39e-32
PARVG	ENSG00000138964.16	9.175	2.125	1.703	1.47e-11
ERP27	ENSG00000139055.6	1.520	19.255	-3.007	5.31e-32
GABARAPL1	ENSG00000139112.10	94.506	195.299	-1.039	1.38e-7
PIK3C2G	ENSG00000139144.9	0.000	2.570	-1.836	2.17e-43
PRICKLE1	ENSG00000139174.10	8.280	3.143	1.163	4.73e-7
RBP5	ENSG00000139194.7	75.695	225.127	-1.560	3.45e-6
SLC38A4	ENSG00000139209.15	0.285	1.685	-1.063	1.42e-5
LUM	ENSG00000139329.4	18.189	95.666	-2.333	6.42e-9
SLC15A4	ENSG00000139370.10	24.285	10.780	1.102	4.20e-25
FAM222A	ENSG00000139438.5	1.015	6.829	-1.958	1.18e-32
ESYT1	ENSG00000139641.12	78.476	36.610	1.079	3.41e-19
JDP2	ENSG00000140044.12	7.230	16.925	-1.123	3.71e-9
FBLN5	ENSG00000140092.14	20.644	78.457	-1.876	1.09e-15
SORD	ENSG00000140263.13	8.135	27.220	-1.627	1.19e-9
FGF7	ENSG00000140285.9	0.210	3.333	-1.840	4.31e-25
GCNT3	ENSG00000140297.12	10.390	3.109	1.471	1.07e-6
PCSK6	ENSG00000140479.16	0.520	3.010	-1.399	4.83e-7
RHCG	ENSG00000140519.12	0.110	72.399	-6.047	1.39e-63
NTRK3	ENSG00000140538.16	0.465	2.634	-1.311	1.46e-14
MFGE8	ENSG00000140545.14	11.224	42.127	-1.819	9.90e-12
PMM2	ENSG00000140650.11	25.584	11.304	1.111	9.50e-22
SLC5A2	ENSG00000140675.12	0.260	23.564	-4.285	1.20e-28
ITGAX	ENSG00000140678.16	10.995	1.175	2.463	2.58e-26
TGFB1I1	ENSG00000140682.18	4.075	15.545	-1.705	2.65e-12
IGSF6	ENSG00000140749.8	4.480	0.789	1.615	8.24e-23
NOL3	ENSG00000140939.14	45.991	16.070	1.461	1.26e-21
RPS2	ENSG00000140988.15	1790.441	798.002	1.165	6.26e-20
LRRC46	ENSG00000141294.9	3.530	0.860	1.284	1.68e-17
SLC14A1	ENSG00000141469.16	0.485	5.693	-2.172	9.23e-31
ZMYND15	ENSG00000141497.13	3.815	1.275	1.082	4.86e-12
SLC16A3	ENSG00000141526.14	66.346	22.490	1.520	3.31e-12
NARF	ENSG00000141562.17	61.860	26.728	1.181	2.69e-15
RNF157	ENSG00000141576.14	9.910	3.895	1.156	3.31e-6
MAPK4	ENSG00000141639.11	0.335	3.810	-1.849	1.50e-18
P3H4	ENSG00000141696.12	23.495	8.955	1.299	2.66e-18
STAC2	ENSG00000141750.6	0.030	6.420	-2.849	1.52e-28
PPAP2C	ENSG00000141934.9	21.810	5.031	1.919	2.51e-5
VAV1	ENSG00000141968.7	3.395	0.885	1.221	1.41e-11
TRPM2	ENSG00000142185.16	3.775	0.970	1.277	7.13e-12
RNPEPL1	ENSG00000142327.11	92.539	44.674	1.034	8.14e-19
MYO1F	ENSG00000142347.16	8.200	2.414	1.430	1.26e-13
FBN3	ENSG00000142449.12	0.000	1.390	-1.257	4.88e-41
TM4SF5	ENSG00000142484.6	2.700	7.975	-1.278	3.05e-3
PRDM16	ENSG00000142611.16	0.050	3.870	-2.214	2.36e-64
SH3BGRL3	ENSG00000142669.13	158.913	77.511	1.026	1.24e-15
FCN3	ENSG00000142748.12	0.830	13.440	-2.980	8.70e-26
TMEM61	ENSG00000143001.4	1.385	12.965	-2.550	5.49e-34
PVRL4	ENSG00000143217.8	0.100	2.365	-1.613	1.64e-17
FCGR2A	ENSG00000143226.13	17.835	8.252	1.026	8.22e-8
RGS5	ENSG00000143248.12	12.605	45.822	-1.783	3.79e-4
NR1I3	ENSG00000143257.11	0.310	3.498	-1.780	7.67e-35
RGS16	ENSG00000143333.6	1.480	4.835	-1.234	1.33e-9
SELENBP1	ENSG00000143416.20	23.714	99.418	-2.023	4.47e-20
SUSD4	ENSG00000143502.14	2.120	10.674	-1.904	1.17e-15
SLC27A3	ENSG00000143554.13	36.126	16.795	1.061	1.60e-6
KCNN3	ENSG00000143603.18	0.140	1.395	-1.071	1.72e-16
PKLR	ENSG00000143627.17	2.015	7.858	-1.555	4.16e-6
ITPKB	ENSG00000143772.9	4.990	13.542	-1.280	1.09e-13
REN	ENSG00000143839.13	0.155	16.223	-3.898	1.20e-31
SOX13	ENSG00000143842.14	6.180	21.670	-1.659	1.03e-16
ETNK2	ENSG00000143845.14	12.500	39.800	-1.596	1.09e-15
MEIS1	ENSG00000143995.19	1.800	5.605	-1.238	1.17e-14
SFXN5	ENSG00000144040.12	6.740	15.237	-1.069	1.31e-13
FBLN7	ENSG00000144152.12	7.370	1.165	1.951	1.97e-14
FAHD2B	ENSG00000144199.11	4.705	10.835	-1.053	2.07e-8
LYG1	ENSG00000144214.9	62.841	12.510	2.240	2.28e-5
NXPH2	ENSG00000144227.4	0.000	1.100	-1.070	4.08e-33
ZNF385B	ENSG00000144331.18	20.485	6.560	1.507	2.68e-7
HES6	ENSG00000144485.10	7.255	2.910	1.078	8.01e-16
GRIP2	ENSG00000144596.11	0.105	1.220	-1.007	2.02e-26
ITGA9	ENSG00000144668.11	0.835	3.105	-1.162	2.54e-12
NCEH1	ENSG00000144959.9	24.860	9.619	1.284	7.69e-14
TMEM44	ENSG00000145014.17	12.635	5.035	1.176	1.25e-9
OCIAD2	ENSG00000145247.11	410.787	115.052	1.827	5.92e-19
GC	ENSG00000145321.12	0.040	1.129	-1.034	3.45e-10
UGT3A1	ENSG00000145626.11	1.055	17.114	-3.140	1.08e-9
PLK2	ENSG00000145632.14	23.520	10.644	1.074	2.16e-7
GZMA	ENSG00000145649.7	4.015	1.375	1.078	1.01e-6
LHFPL2	ENSG00000145685.13	5.080	1.875	1.081	1.40e-14
TNFAIP8	ENSG00000145779.7	26.270	7.929	1.611	9.12e-20
TIMD4	ENSG00000145850.8	4.765	1.334	1.304	1.77e-10
KLHL3	ENSG00000146021.14	0.625	4.110	-1.653	5.18e-26
PLA2G7	ENSG00000146070.16	3.375	0.125	1.959	4.22e-19
SCUBE3	ENSG00000146197.8	0.070	1.640	-1.303	3.42e-37
PRSS35	ENSG00000146250.6	0.070	1.149	-1.006	1.46e-15
FAXC	ENSG00000146267.11	5.475	1.865	1.176	8.16e-7
RSPO3	ENSG00000146374.13	0.110	1.420	-1.124	5.30e-18
SLC2A12	ENSG00000146411.5	0.140	2.275	-1.522	2.04e-36
SDK1	ENSG00000146555.18	7.020	2.575	1.166	1.28e-10
SSC4D	ENSG00000146700.8	1.515	4.365	-1.093	1.52e-7
TRIM50	ENSG00000146755.10	0.715	2.574	-1.059	8.81e-6
TMEM140	ENSG00000146859.6	69.746	22.975	1.561	2.59e-29
SLC16A2	ENSG00000147100.9	2.715	9.024	-1.432	1.08e-13
IL2RG	ENSG00000147168.12	8.585	3.585	1.064	1.23e-4
RIPPLY1	ENSG00000147223.5	0.185	1.615	-1.142	5.18e-4
GPC3	ENSG00000147257.13	2.015	43.815	-3.894	1.12e-29
TACC1	ENSG00000147526.19	12.350	31.140	-1.268	1.05e-8
LACTB2	ENSG00000147592.8	74.143	29.244	1.313	6.50e-13
SLC26A7	ENSG00000147606.8	0.130	13.535	-3.685	1.73e-72
NTRK2	ENSG00000148053.15	0.990	11.215	-2.618	1.00e-11
IDNK	ENSG00000148057.15	7.565	17.945	-1.145	1.04e-13
RP11-35N6.1	ENSG00000148123.14	0.435	9.479	-2.868	3.40e-28
UGCG	ENSG00000148154.9	42.010	16.492	1.298	1.32e-17
SLC25A25	ENSG00000148339.12	3.905	19.045	-2.031	2.22e-23
LCN2	ENSG00000148346.11	143.071	3.472	5.010	3.33e-16
RGS10	ENSG00000148908.14	24.120	9.420	1.270	8.08e-10
SLC5A12	ENSG00000148942.14	0.260	29.095	-4.578	3.45e-23
PAMR1	ENSG00000149090.11	0.640	2.429	-1.064	5.46e-10
SLC43A1	ENSG00000149150.8	0.620	7.480	-2.388	3.14e-34
SERPINH1	ENSG00000149257.13	96.018	42.395	1.161	2.23e-19
SLC22A8	ENSG00000149452.15	0.080	76.493	-6.165	1.70e-34
PLCH2	ENSG00000149527.17	1.465	7.550	-1.795	1.01e-13
FEZ1	ENSG00000149557.12	2.210	5.765	-1.075	7.65e-7
ESAM	ENSG00000149564.11	13.625	41.518	-1.540	1.11e-13
TAGLN	ENSG00000149591.16	42.171	277.452	-2.689	1.47e-14
FERMT3	ENSG00000149781.12	12.120	4.715	1.199	5.13e-9
MPP7	ENSG00000150054.18	2.020	5.980	-1.209	1.67e-11
FXYD4	ENSG00000150201.14	0.030	175.210	-7.419	3.71e-76
FCGR1A	ENSG00000150337.13	11.505	2.290	1.926	2.93e-17
LYPD6B	ENSG00000150556.16	0.230	5.969	-2.502	2.15e-25
GPM6A	ENSG00000150625.16	0.425	3.163	-1.547	9.23e-29
PRSS23	ENSG00000150687.11	9.870	29.229	-1.476	1.44e-5
IL18	ENSG00000150782.11	33.926	15.609	1.072	9.66e-9
FOXO1	ENSG00000150907.6	3.560	8.364	-1.038	1.87e-8
ITPR1	ENSG00000150995.17	3.925	15.710	-1.763	5.15e-15
THRB	ENSG00000151090.17	1.840	6.290	-1.360	8.94e-13
THRSP	ENSG00000151365.2	0.070	1.770	-1.372	1.34e-11
PTPRO	ENSG00000151490.13	4.100	16.965	-1.817	2.60e-5
NR3C2	ENSG00000151623.14	1.890	8.845	-1.768	9.82e-17
KCNJ1	ENSG00000151704.15	0.090	120.245	-6.797	1.96e-65
TMEM45B	ENSG00000151715.7	1.040	14.484	-2.924	1.12e-24
ZNF385D	ENSG00000151789.9	0.480	2.155	-1.092	4.08e-8
GABRA2	ENSG00000151834.15	0.000	2.690	-1.884	5.59e-39
SACS	ENSG00000151835.13	3.285	0.930	1.151	2.38e-18
TMEM163	ENSG00000152128.13	11.475	1.030	2.620	8.12e-15
HSPB8	ENSG00000152137.6	119.059	32.316	1.849	2.88e-32
TMEM178A	ENSG00000152154.10	1.390	20.014	-3.136	5.26e-63
SETBP1	ENSG00000152217.16	2.220	5.700	-1.057	1.45e-7
TCF7L1	ENSG00000152284.4	1.850	8.999	-1.811	4.82e-27
KCNK13	ENSG00000152315.4	0.600	3.570	-1.514	7.37e-16
ZSCAN1	ENSG00000152467.9	0.080	1.175	-1.010	2.77e-11
PLEKHH2	ENSG00000152527.13	15.410	4.720	1.521	3.33e-3
SPARCL1	ENSG00000152583.12	11.025	42.271	-1.847	5.68e-12
PANK1	ENSG00000152782.16	4.690	14.535	-1.449	5.24e-8
PLOD2	ENSG00000152952.11	39.726	15.234	1.327	3.84e-14
LGI2	ENSG00000153012.11	0.150	1.545	-1.146	2.63e-26
NR4A2	ENSG00000153234.13	1.350	8.048	-1.945	4.49e-16
PLA2R1	ENSG00000153246.11	2.350	16.442	-2.380	7.27e-22
FRMD1	ENSG00000153303.16	0.140	3.393	-1.946	1.99e-26
PID1	ENSG00000153823.18	0.500	2.870	-1.367	2.17e-21
KCTD15	ENSG00000153885.14	1.670	7.629	-1.692	3.83e-12
LGI4	ENSG00000153902.13	0.340	2.174	-1.244	2.98e-16
GRAP	ENSG00000154016.13	1.225	3.829	-1.118	9.86e-14
SLC5A10	ENSG00000154025.15	5.340	17.134	-1.516	6.06e-4
THY1	ENSG00000154096.13	11.324	147.974	-3.595	8.55e-18
ROBO4	ENSG00000154133.14	2.030	16.967	-2.568	1.53e-35
NRGN	ENSG00000154146.12	2.985	11.921	-1.697	4.38e-27
FAM134B	ENSG00000154153.13	58.250	25.940	1.137	2.94e-13
TNIK	ENSG00000154310.16	11.695	3.435	1.517	3.39e-20
FAM167A	ENSG00000154319.14	1.590	6.590	-1.551	1.12e-7
PGM5	ENSG00000154330.12	3.230	11.820	-1.600	2.12e-9
TMSB4Y	ENSG00000154620.5	0.080	1.580	-1.256	4.56e-18
PDE1C	ENSG00000154678.16	0.120	2.530	-1.656	3.70e-22
JAM2	ENSG00000154721.14	1.280	4.685	-1.318	1.10e-25
SLFN13	ENSG00000154760.13	13.270	2.027	2.237	1.61e-15
FGD5	ENSG00000154783.10	3.420	11.525	-1.503	2.36e-8
RAB6B	ENSG00000154917.10	14.390	3.465	1.785	8.67e-24
PROM2	ENSG00000155066.15	0.370	42.191	-4.978	1.43e-44
SLC7A7	ENSG00000155465.18	13.325	54.385	-1.951	2.22e-3
PIK3AP1	ENSG00000155629.14	18.475	5.350	1.617	7.63e-19
VSIG4	ENSG00000155659.14	11.375	5.030	1.037	4.63e-6
FZD7	ENSG00000155760.2	1.600	5.834	-1.394	2.53e-11
FMN2	ENSG00000155816.19	0.030	1.885	-1.486	4.38e-37
MCU	ENSG00000156026.14	33.690	10.780	1.558	7.49e-26
GNA14	ENSG00000156049.6	0.415	4.569	-1.977	6.25e-52
KCNMA1	ENSG00000156113.20	6.455	2.580	1.058	1.65e-6
TSPAN7	ENSG00000156298.12	2.730	42.545	-3.545	3.42e-37
SFXN2	ENSG00000156398.12	6.170	20.649	-1.594	2.05e-16
PCDH1	ENSG00000156453.13	2.185	24.902	-3.024	8.63e-19
SH3RF2	ENSG00000156463.17	3.295	0.980	1.117	2.13e-16
PPP2R2B	ENSG00000156475.18	0.265	3.160	-1.717	3.33e-21
TMEM171	ENSG00000157111.12	22.554	8.805	1.264	2.59e-3
MMP14	ENSG00000157227.12	86.659	26.954	1.649	3.63e-19
FZD1	ENSG00000157240.3	33.835	7.909	1.967	2.55e-19
SUSD3	ENSG00000157303.10	5.895	14.086	-1.130	2.29e-5
KIT	ENSG00000157404.15	1.100	7.485	-2.015	9.05e-14
HYDIN	ENSG00000157423.17	5.010	1.900	1.051	1.30e-11
ERG	ENSG00000157554.18	0.895	7.540	-2.172	6.79e-34
TSPAN18	ENSG00000157570.11	22.810	10.564	1.042	3.44e-6
SVOPL	ENSG00000157703.15	0.230	1.725	-1.148	2.35e-22
SLC34A2	ENSG00000157765.11	108.902	6.640	3.847	4.30e-7
FMNL2	ENSG00000157827.19	24.055	11.005	1.061	3.34e-14
SLC30A2	ENSG00000158014.14	1.335	11.855	-2.461	1.49e-7
GALNT14	ENSG00000158089.14	131.338	58.724	1.148	1.46e-10
